CLIENT_GEO,PAGE_URL,PAGE_CONTEXT,PAGE_ENTITY_TYPE,TIMESTAMP,TIMESTAMP_DERIVED,UI_EVENT_SOURCE,UI_EVENT_TYPE,UI_EVENT_ID,USER_AGENT,COMPONENT_NAME,REPORT_ID_DERIVED
Brazil/Sao Paulo,/lightning/r/Report/00O0b000006iNwdEAE/view?queryScope=userFolders,reports:reportBase,Report,20220705173938.33,2022-07-05T17:39:38.334Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,00O0b000006iNwdEAE
Brazil/Sao Paulo,/lightning/r/Case/5006P000006Ie8DQAS/view,one:recordHomeFlexipage2Wrapper,Case,20220705173938.77,2022-07-05T17:39:38.764Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P000006Ie8DQAS
United States/null,/lightning/r/Case/5006P000005yoAcQAI/view,one:recordHomeFlexipage2Wrapper,Case,20220705173939.656,2022-07-05T17:39:39.657Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000005yoAcQAI
Brazil/Sao Paulo,/lightning/r/Case/5006P0000067sMbQAI/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000008RE5fUAG%2Fview%3Fc__recordType%3Dasset%26c__input%3D27063149799%26c__contactFound%3Dmultiple,one:recordHomeFlexipage2Wrapper,Case,20220705173944.062,2022-07-05T17:39:44.065Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P0000067sMbQAI
Brazil/Sao Paulo,/lightning/r/Case/5006P000006TCIRQA4/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000008ccbsUAA%2Fview%3Fc__recordType%3Dasset%26c__input%3D4058135571%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220705174057.902,2022-07-05T17:40:57.909Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P000006TCIRQA4
United States/Virginia,/lightning/r/Case/5006P000006FzJHQA0/view,one:recordHomeFlexipage2Wrapper,Case,20220705174110.56,2022-07-05T17:41:10.560Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36""",,5006P000006FzJHQA0
United States/North Carolina,/lightning/r/Case/5006P000004FxCPQA0/view,one:recordHomeFlexipage2Wrapper,Case,20220705174127.4,2022-07-05T17:41:27.403Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000004FxCPQA0
United States/North Carolina,/lightning/r/Case/5006P000004FxCPQA0/view,one:recordHomeFlexipage2Wrapper,Case,20220705174127.4,2022-07-05T17:41:27.404Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000004FxCPQA0
United States/North Carolina,/lightning/r/Case/5006P000004FxCPQA0/view,one:recordHomeFlexipage2Wrapper,Case,20220705174127.4,2022-07-05T17:41:27.405Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000004FxCPQA0
India/Haryana,/lightning/r/Case/5006P000005mS8QQAU/view,one:recordHomeFlexipage2Wrapper,Case,20220705174131.688,2022-07-05T17:41:31.687Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.115 Safari/537.36""",,5006P000005mS8QQAU
Brazil/Rio Grande do Sul,/lightning/r/WorkOrder/0WO6P0000023cwpWAA/view?ws=%2Flightning%2Fr%2FLiveChatTranscript%2F5706P000000wYdIQAU%2Fview%3Fchannel%3DLIVE_AGENT,one:recordHomeFlexipage,WorkOrder,20220705174137.27,2022-07-05T17:41:37.268Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P0000023cwpWAA
Brazil/Sao Paulo,/lightning/r/Report/00O0b000005yLBGEA2/view?queryScope=userFolders,reports:reportBase,Report,20220705174210.33,2022-07-05T17:42:10.334Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,00O0b000005yLBGEA2
Brazil/Sao Paulo,/lightning/r/Contact/0036P000004TUeXQAW/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000008FeVqUAK%2Fview%3Fc__recordType%3Dasset%26c__input%3D43472100171%26c__contactFound%3Dtrue,one:recordHomeFlexipage2Wrapper,Contact,20220705174311.23,2022-07-05T17:43:11.230Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,0036P000004TUeXQAW
United States/Texas,/lightning/r/WorkOrder/0WO6P000001fRUoWAM/view?ws=%2Flightning%2Fr%2FLiveChatTranscript%2F5706P0000010hH9QAI%2Fview%3Fchannel%3DLIVE_AGENT,one:recordHomeFlexipage,WorkOrder,20220705174335.17,2022-07-05T17:43:35.174Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000001fRUoWAM
Brazil/Sao Paulo,/lightning/r/Case/5006P000005GegVQAS/view,one:recordHomeFlexipage2Wrapper,Case,20220705174459.45,2022-07-05T17:44:59.449Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36""",,5006P000005GegVQAS
Brazil/Sao Paulo,/lightning/r/WorkOrder/0WO6P000001fRVIWA2/view?ws=%2Flightning%2Fr%2FCase%2F5006P000005lFH2QAM%2Fview,one:recordHomeFlexipage,WorkOrder,20220705174532.383,2022-07-05T17:45:32.386Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,0WO6P000001fRVIWA2
Brazil/Sao Paulo,/lightning/r/Case/5006P000005eWUKQA2/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000008RDu4UAG%2Fview%3Fc__recordType%3Dasset%26c__input%3DDPSHJM3%26c__contactFound%3Dmultiple,one:recordHomeFlexipage2Wrapper,Case,20220705174616.824,2022-07-05T17:46:16.822Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.82 Safari/537.36""",,5006P000005eWUKQA2
Brazil/Rio Grande do Sul,/lightning/r/WorkOrder/0WO6P000001vhvmWAA/view,one:recordHomeFlexipage,WorkOrder,20220705174739.2,2022-07-05T17:47:39.197Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000001vhvmWAA
Brazil/Sao Paulo,/lightning/r/Case/5006P000005pyWzQAI/view,one:recordHomeFlexipage2Wrapper,Case,20220705174815.324,2022-07-05T17:48:15.324Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P000005pyWzQAI
India/Haryana,/lightning/r/Case/5006P000006T6aAQAS/view,one:recordHomeFlexipage2Wrapper,Case,20220705174832.0,2022-07-05T17:48:31.999Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.115 Safari/537.36""",,5006P000006T6aAQAS
India/Haryana,/lightning/r/Case/5006P000006T6aAQAS/view,one:recordHomeFlexipage2Wrapper,Case,20220705174832.004,2022-07-05T17:48:32.005Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.115 Safari/537.36""",,5006P000006T6aAQAS
Brazil/Sao Paulo,/lightning/r/EmailMessage/02s6P00000Aa41jQAB/view,one:recordHomeFlexipage,EmailMessage,20220705174833.016,2022-07-05T17:48:33.018Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,02s6P00000Aa41jQAB
Brazil/Sao Paulo,/lightning/r/EmailMessage/02s6P00000Aa41jQAB/view,one:recordHomeFlexipage,EmailMessage,20220705174833.02,2022-07-05T17:48:33.020Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,02s6P00000Aa41jQAB
Brazil/Sao Paulo,/lightning/r/Case/5006P000005GegVQAS/view,one:recordHomeFlexipage2Wrapper,Case,20220705174923.52,2022-07-05T17:49:23.514Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36""",,5006P000005GegVQAS
Brazil/Sao Paulo,/lightning/r/LiveChatTranscript/5706P000001SPk9QAG/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220705174947.742,2022-07-05T17:49:47.743Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36""",,5706P000001SPk9QAG
Brazil/Sao Paulo,/lightning/r/Case/5006P000006IcIeQAK/view,one:recordHomeFlexipage2Wrapper,Case,20220705175026.742,2022-07-05T17:50:26.746Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44""",,5006P000006IcIeQAK
United States/null,/lightning/r/Case/5006P000006FzQhQAK/view,one:recordHomeFlexipage2Wrapper,Case,20220705175038.5,2022-07-05T17:50:38.501Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",,5006P000006FzQhQAK
Brazil/Sao Paulo,/lightning/r/Case/5006P000006IcIeQAK/view,one:recordHomeFlexipage2Wrapper,Case,20220705175055.79,2022-07-05T17:50:55.789Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44""",,5006P000006IcIeQAK
Brazil/Sao Paulo,/lightning/r/Asset/02i6P000001rqwVQAQ/view?ws=%2Flightning%2Fr%2FCase%2F5006P000006TDUYQA4%2Fview,one:recordHomeFlexipage2Wrapper,Asset,20220705175132.1,2022-07-05T17:51:32.100Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,02i6P000001rqwVQAQ
Brazil/Sao Paulo,/lightning/r/Case/5006P000006IcT3QAK/view,one:recordHomeFlexipage2Wrapper,Case,20220705175147.902,2022-07-05T17:51:47.907Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P000006IcT3QAK
Brazil/Sao Paulo,/lightning/r/Case/5006P000006Fz4HQAS/view?channel=OMNI,one:recordHomeFlexipage2Wrapper,Case,20220705175224.45,2022-07-05T17:52:24.447Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36""",,5006P000006Fz4HQAS
Brazil/Sao Paulo,/lightning/r/Case/5006P000006Ie8DQAS/view,one:recordHomeFlexipage2Wrapper,Case,20220705175237.14,2022-07-05T17:52:37.140Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P000006Ie8DQAS
Brazil/Sao Paulo,/lightning/r/Case/5006P000006Ie8DQAS/view,one:recordHomeFlexipage2Wrapper,Case,20220705175255.6,2022-07-05T17:52:55.596Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P000006Ie8DQAS
Brazil/Sao Paulo,/lightning/r/Case/5006P000006IJlIQAW/view,one:recordHomeFlexipage2Wrapper,Case,20220705175348.92,2022-07-05T17:53:48.918Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P000006IJlIQAW
Brazil/Sao Paulo,/lightning/r/Case/5006P000006IJlIQAW/view,one:recordHomeFlexipage2Wrapper,Case,20220705175348.97,2022-07-05T17:53:48.968Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P000006IJlIQAW
Brazil/Rio Grande do Sul,/lightning/r/Case/5006P000006Ieo8QAC/view?ws=%2Flightning%2Fr%2FLiveChatTranscript%2F5706P0000014rfxQAA%2Fview%3Fchannel%3DLIVE_AGENT,one:recordHomeFlexipage2Wrapper,Case,20220705175418.8,2022-07-05T17:54:18.795Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000006Ieo8QAC
United States/null,/lightning/r/Case/5006P000006LLFDQA4/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000008weFOUAY%2Fview%3Fc__recordType%3Dasset%26c__input%3D24330471015%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220705175430.89,2022-07-05T17:54:30.893Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P000006LLFDQA4
United States/null,/lightning/r/Case/5006P000006IdJJQA0/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000008kQtGUAU%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220705175511.625,2022-07-05T17:55:11.622Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P000006IdJJQA0
Brazil/Rio Grande do Sul,/lightning/r/Asset/02i0b00000jUf5wAAC/related/WorkOrders/view?ws=%2Flightning%2Fr%2FWorkOrder%2F0WO6P000001vbAbWAI%2Fview,force:relatedListDesktop,WorkOrders,20220705175511.81,2022-07-05T17:55:11.812Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,02i0b00000jUf5wAAC
Brazil/Rio Grande do Sul,/lightning/r/Asset/02i0b00000jUf5wAAC/related/WorkOrders/view?ws=%2Flightning%2Fr%2FWorkOrder%2F0WO6P000001vbAbWAI%2Fview,force:relatedListDesktop,WorkOrders,20220705175511.81,2022-07-05T17:55:11.814Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,02i0b00000jUf5wAAC
Brazil/Sao Paulo,/lightning/r/Asset/02i2R00000InjvfQAB/view?ws=%2Flightning%2Fr%2FCase%2F5006P000005aTT7QAM%2Fview,one:recordHomeFlexipage2Wrapper,Asset,20220705175535.82,2022-07-05T17:55:35.821Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,02i2R00000InjvfQAB
Brazil/Sao Paulo,/lightning/r/Case/5006P000005uMMmQAM/view,one:recordHomeFlexipage2Wrapper,Case,20220705175555.87,2022-07-05T17:55:55.872Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P000005uMMmQAM
Brazil/Sao Paulo,/lightning/r/Report/00O0b000006iNwdEAE/view,reports:reportBase,Report,20220705175555.902,2022-07-05T17:55:55.905Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,00O0b000006iNwdEAE
Brazil/Sao Paulo,/lightning/r/Report/00O0b000004kTazEAE/view,reports:reportBase,Report,20220705175718.984,2022-07-05T17:57:18.986Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.53 Safari/537.36 Edg/103.0.1264.37""",,00O0b000004kTazEAE
India/Haryana,/lightning/r/Case/5006P000005PDKGQA4/view,one:recordHomeFlexipage2Wrapper,Case,20220705175727.6,2022-07-05T17:57:27.597Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36 Edg/103.0.1264.44""",,5006P000005PDKGQA4
India/Haryana,/lightning/r/Case/5006P000005PDKGQA4/view,one:recordHomeFlexipage2Wrapper,Case,20220705175727.6,2022-07-05T17:57:27.598Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36 Edg/103.0.1264.44""",,5006P000005PDKGQA4
Brazil/Sao Paulo,/lightning/r/Case/5006P000006LIYbQAO/view,one:recordHomeFlexipage2Wrapper,Case,20220705175754.566,2022-07-05T17:57:54.566Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P000006LIYbQAO
Brazil/Sao Paulo,/lightning/r/Case/5006P000004fg0DQAQ/view,one:recordHomeFlexipage2Wrapper,Case,20220705175849.14,2022-07-05T17:58:49.141Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P000004fg0DQAQ
India/Haryana,/lightning/r/Case/5006P000005PDKGQA4/view,one:recordHomeFlexipage2Wrapper,Case,20220705175856.867,2022-07-05T17:58:56.869Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36 Edg/103.0.1264.44""",,5006P000005PDKGQA4
Brazil/Sao Paulo,/lightning/r/Report/00O0b000006iNwdEAE/view,reports:reportBase,Report,20220705175903.13,2022-07-05T17:59:03.128Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,00O0b000006iNwdEAE
Brazil/Sao Paulo,/lightning/r/Case/5006P000006HcHZQA0/view,one:recordHomeFlexipage2Wrapper,Case,20220705175916.965,2022-07-05T17:59:16.965Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P000006HcHZQA0
Brazil/Sao Paulo,/lightning/r/Case/5006P000005pRXaQAM/view,one:recordHomeFlexipage2Wrapper,Case,20220705175920.61,2022-07-05T17:59:20.607Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P000005pRXaQAM
Brazil/Sao Paulo,/lightning/r/WorkOrder/0WO6P000002IZKZWA4/view?ws=%2Flightning%2Fr%2FCase%2F5006P000006TCIRQA4%2Fview,one:recordHomeFlexipage,WorkOrder,20220705175920.613,2022-07-05T17:59:20.615Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,0WO6P000002IZKZWA4
Brazil/Sao Paulo,/lightning/r/Case/5006P000005DSo3QAG/view,one:recordHomeFlexipage2Wrapper,Case,20220705175934.76,2022-07-05T17:59:34.761Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P000005DSo3QAG
Brazil/Rio Grande do Sul,/lightning/r/WorkOrder/0WO6P000001zgPCWAY/view?ws=%2Flightning%2Fr%2FLiveChatTranscript%2F5706P0000014rfxQAA%2Fview%3Fchannel%3DLIVE_AGENT,one:recordHomeFlexipage,WorkOrder,20220705175941.49,2022-07-05T17:59:41.493Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000001zgPCWAY
Brazil/Sao Paulo,/lightning/r/Case/5006P000005P3nTQAS/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000008sXQMUA2%2Fview%3Fc__recordType%3Dcontact%26c__input%3D573222100741%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220705171439.703,2022-07-05T17:14:39.706Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P000005P3nTQAS
Brazil/Sao Paulo,/lightning/r/Case/5006P000005uZPyQAM/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000008RDtKUAW%2Fview%3Fc__recordType%3Dasset%26c__input%3D35023147311%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220705171635.348,2022-07-05T17:16:35.348Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P000005uZPyQAM
United States/null,/lightning/r/Case/5006P000006IcUVQA0/view,one:recordHomeFlexipage2Wrapper,Case,20220705172016.527,2022-07-05T17:20:16.526Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P000006IcUVQA0
Brazil/Sao Paulo,/lightning/r/Case/5006P0000067sMbQAI/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000008RE5fUAG%2Fview%3Fc__recordType%3Dasset%26c__input%3D27063149799%26c__contactFound%3Dmultiple,one:recordHomeFlexipage2Wrapper,Case,20220705173840.85,2022-07-05T17:38:40.855Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P0000067sMbQAI
Brazil/Sao Paulo,/lightning/r/WorkOrder/0WO6P000001nmQBWAY/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000008kRAgUAM%2Fview%3Fc__recordType%3Dasset%26c__input%3D41372950215%26c__contactFound%3Dfalse,one:recordHomeFlexipage,WorkOrder,20220705174132.727,2022-07-05T17:41:32.729Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,0WO6P000001nmQBWAY
United States/null,/lightning/r/WorkOrder/0WO6P000002INocWAG/view?ws=%2Flightning%2Fr%2FDispatchPendingApproval__c%2Fa0L6P000000ugwTUAQ%2Fview,one:recordHomeFlexipage,WorkOrder,20220705070054.48,2022-07-05T07:00:54.478Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",,0WO6P000002INocWAG
United States/Texas,/lightning/r/Case/5006P00000477l6QAA/view?ws=%2Flightning%2Fr%2FAsset%2F02i2R00000KTZxLQAX%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220705070309.83,2022-07-05T07:03:09.829Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36 Edg/103.0.1264.44""",,5006P00000477l6QAA
United States/Texas,/lightning/r/Case/5006P00000477l6QAA/view?ws=%2Flightning%2Fr%2FAsset%2F02i2R00000KTZxLQAX%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220705070309.832,2022-07-05T07:03:09.831Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36 Edg/103.0.1264.44""",,5006P00000477l6QAA
China/Fujian,/lightning/r/LiveChatTranscript/5706P000000wX7VQAU/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220705070507.24,2022-07-05T07:05:07.236Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5706P000000wX7VQAU
China/Fujian,/lightning/r/LiveChatTranscript/5706P000000wX7VQAU/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220705070507.24,2022-07-05T07:05:07.237Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5706P000000wX7VQAU
